user_id,produit_id,vue_produit,favori,ajout_panier,achat
830,328,3,0,5,0
999,202,3,0,1,0
763,469,6,0,4,0
609,464,4,1,2,1
10,73,7,0,2,0
224,359,9,0,8,1
169,274,3,0,7,1
668,313,8,0,1,0
569,248,10,0,2,1
199,329,3,0,1,0
631,188,7,1,3,1
444,165,7,0,3,0
254,25,9,0,1,0
121,282,10,0,3,0
11,313,6,0,5,0
646,181,10,0,1,0
229,213,7,0,1,0
667,82,5,0,7,1
318,34,6,0,2,0
46,100,8,1,5,0
662,329,1,0,2,0
722,481,6,0,5,0
950,279,5,0,4,0
28,90,10,0,3,0
72,64,1,0,8,1
93,35,10,0,1,0
449,74,6,0,1,1
925,370,4,0,2,0
933,10,2,0,3,0
435,347,2,0,4,1
936,42,5,0,3,0
824,453,9,0,1,0
598,148,10,0,5,0
276,312,4,0,2,0
727,365,10,0,1,0
702,466,1,0,3,0
84,404,10,1,5,0
229,447,3,0,4,0
256,43,6,0,2,0
695,390,2,0,0,0
179,93,1,0,2,0
100,480,1,0,5,0
891,398,5,0,0,0
358,192,4,0,5,0
404,490,6,0,1,0
215,419,10,0,3,0
777,172,10,0,5,0
215,34,7,0,2,0
332,16,2,0,2,0
66,333,1,0,9,1
818,474,10,0,3,0
496,15,4,0,5,0
192,196,8,0,1,0
461,488,9,0,3,0
174,42,7,0,1,0
144,493,5,0,3,0
364,134,7,0,0,0
647,231,2,0,0,0
921,335,7,0,2,0
902,224,6,0,8,1
546,402,4,1,0,0
188,58,10,0,5,0
930,76,2,0,5,0
177,295,3,0,4,0
712,132,3,0,3,0
687,244,1,1,0,0
515,260,5,0,3,1
693,214,9,0,4,0
308,401,8,0,3,0
976,410,8,0,2,0
40,51,3,0,1,1
285,500,7,0,0,0
549,67,10,0,3,0
812,54,3,0,0,0
486,146,4,0,0,0
306,142,4,0,0,0
870,417,10,0,3,0
743,45,6,0,3,0
176,188,6,0,3,0
585,442,1,1,3,0
892,482,5,0,0,0
274,124,5,0,0,0
517,207,8,0,5,0
173,129,9,0,0,0
960,390,7,0,1,0
960,294,10,1,5,0
567,16,8,0,2,0
842,422,3,0,5,0
939,256,10,1,3,0
41,352,10,0,5,0
447,283,6,0,2,0
358,276,10,0,0,0
943,308,5,0,2,0
146,421,3,0,6,1
197,438,2,1,5,0
539,466,8,0,1,0
693,165,1,0,5,0
675,152,9,0,4,0
23,162,8,0,4,0
180,375,5,0,2,0
124,471,7,0,4,0
862,107,1,0,2,0
756,204,4,0,1,0
973,301,5,1,4,1
528,447,5,0,0,0
77,368,2,0,0,0
743,196,6,0,4,0
579,67,1,0,2,0
459,234,8,0,7,1
137,175,7,0,3,0
588,308,8,0,1,1
598,97,7,0,2,0
264,391,4,0,9,1
716,402,3,0,1,0
948,323,8,0,8,1
47,224,1,0,5,0
140,146,8,0,9,1
856,298,7,0,4,0
197,32,1,0,2,0
641,490,4,0,0,0
413,381,2,0,4,1
278,62,7,0,2,0
934,361,8,0,5,0
230,484,4,0,4,0
587,499,8,0,3,0
655,243,1,0,5,0
953,280,1,0,1,0
200,214,9,0,1,1
459,418,2,0,0,0
891,375,2,0,2,0
354,235,6,0,5,0
328,346,2,0,5,0
827,63,8,0,2,0
918,2,7,0,1,0
555,166,10,0,0,0
540,7,4,0,0,0
288,27,9,0,3,1
436,465,4,0,4,0
821,442,7,0,4,1
328,156,3,0,3,0
940,426,3,0,5,1
705,19,4,0,3,0
326,62,1,0,5,0
302,382,5,0,5,0
36,398,7,0,4,0
647,16,3,1,4,0
471,142,8,1,0,0
220,320,8,0,5,0
836,412,1,0,4,0
5,484,4,0,5,0
103,176,5,1,1,0
165,366,6,0,5,0
49,210,1,0,5,1
700,268,8,0,1,0
868,191,10,1,0,0
852,85,3,0,0,0
116,319,1,0,4,1
737,80,10,0,1,0
871,234,1,0,0,0
466,152,10,1,1,0
890,269,3,0,2,0
503,405,4,0,0,0
151,407,1,0,2,0
859,228,10,0,5,0
969,108,1,0,2,0
638,471,8,0,0,0
764,461,9,0,0,0
746,435,8,0,3,0
580,480,7,0,0,0
493,484,1,0,3,0
315,337,5,0,9,1
840,403,5,0,4,0
704,388,3,1,8,1
234,275,10,1,9,1
45,227,10,0,3,0
447,426,3,0,0,0
56,470,5,0,4,0
852,472,10,0,3,0
705,212,10,0,2,0
105,206,8,0,0,0
920,426,7,0,3,0
445,247,10,0,2,0
171,6,6,0,3,0
19,109,1,0,5,0
639,488,4,0,0,0
527,4,2,0,2,1
88,367,4,1,2,1
140,45,6,0,2,0
651,467,1,0,2,0
769,25,3,0,3,0
545,338,1,0,0,0
76,416,8,0,3,0
416,442,8,1,3,0
508,158,1,0,2,1
709,187,7,0,4,1
602,440,3,0,5,0
15,389,9,0,1,0
69,480,5,0,0,0
366,58,5,0,4,0
757,77,2,0,4,0
722,110,1,0,3,0
813,174,3,0,2,0
900,371,3,0,1,0
33,330,2,1,10,1
273,237,5,0,1,0
319,499,9,0,1,0
801,408,3,0,2,0
55,20,1,0,5,0
705,498,7,0,1,0
236,60,3,0,1,0
418,59,1,0,5,0
983,464,10,1,1,0
174,14,7,0,0,0
466,418,3,0,3,0
331,489,6,0,1,1
485,425,9,0,3,0
946,25,10,0,4,0
120,297,3,0,3,0
574,122,1,0,0,0
31,223,9,0,1,0
790,149,2,0,4,0
139,317,6,1,5,0
739,260,10,0,0,0
596,228,2,0,3,0
968,146,1,0,5,0
695,50,7,0,4,1
727,48,9,0,4,0
931,341,8,0,5,0
32,107,10,0,3,0
470,472,3,0,1,0
153,431,5,0,2,1
597,427,2,0,4,0
791,431,4,0,5,0
462,238,8,0,0,0
26,397,2,0,1,0
469,132,5,0,6,1
603,260,7,0,4,0
71,42,3,0,1,0
33,68,2,1,3,0
437,238,10,0,8,1
118,436,10,0,0,0
801,12,7,0,0,0
584,266,8,0,6,1
144,122,5,0,2,1
576,84,9,0,3,0
164,214,1,0,1,0
646,97,10,0,5,0
654,170,2,0,0,0
631,64,10,0,5,0
361,38,3,0,1,0
242,452,3,0,5,0
612,451,3,0,2,0
754,423,1,0,1,0
471,23,10,1,1,0
769,455,10,0,3,1
859,393,9,0,1,0
285,129,5,0,5,0
376,486,2,1,4,1
758,325,6,0,0,0
596,260,6,0,1,0
706,65,2,0,5,0
234,213,3,0,2,0
350,298,7,1,2,0
486,485,2,0,2,0
951,436,4,1,1,0
509,216,8,0,0,0
711,454,5,0,3,0
911,389,2,0,5,0
461,432,5,0,4,0
641,272,7,0,2,0
776,108,8,0,4,0
958,28,10,0,1,0
599,18,1,0,1,0
308,499,1,0,1,0
862,128,10,1,3,1
23,97,3,0,3,0
277,3,10,0,8,1
7,475,7,0,2,0
552,79,4,0,0,0
993,203,2,0,1,1
517,53,3,0,4,0
50,36,3,0,3,1
116,78,7,1,2,0
395,319,8,0,3,0
661,221,3,0,2,0
891,408,10,0,4,0
626,192,10,0,3,0
804,36,6,0,1,0
773,190,10,0,1,0
810,226,1,0,5,0
436,37,2,0,2,0
384,220,5,0,5,0
832,231,5,0,4,0
189,102,10,1,4,0
614,27,2,0,3,0
976,120,3,0,7,1
600,428,9,1,4,0
479,371,3,0,4,0
377,64,8,0,8,1
367,383,10,0,3,0
182,199,2,0,4,0
46,91,1,0,1,0
350,339,5,0,3,0
703,177,6,0,5,0
469,449,10,0,0,0
230,490,4,0,1,0
379,201,1,0,3,0
30,415,3,0,1,0
82,46,7,0,2,0
109,353,1,0,5,0
70,47,8,0,4,0
48,63,10,0,0,0
393,148,10,0,3,0
78,51,5,0,1,1
664,176,2,0,6,1
457,147,2,0,3,0
849,33,3,0,5,0
716,200,10,0,4,0
344,283,6,0,5,0
909,73,2,0,3,0
490,27,4,0,9,1
676,149,3,1,6,1
139,131,1,0,2,0
307,94,8,0,0,0
705,90,9,0,1,0
971,210,10,1,1,0
61,24,9,1,1,0
362,145,1,0,0,0
468,470,7,0,0,0
206,386,1,0,7,1
571,376,10,0,8,1
334,310,8,1,0,0
554,258,7,0,1,0
803,313,5,0,1,0
975,84,1,0,0,0
383,241,3,0,1,0
984,315,9,0,4,0
711,226,7,0,0,0
478,332,4,0,1,0
268,119,10,0,2,0
490,340,8,0,3,0
292,437,5,0,0,0
739,191,2,0,7,1
806,288,9,0,1,0
301,331,1,0,3,1
504,15,3,0,4,0
914,342,3,0,3,0
337,399,4,0,4,0
900,367,3,0,5,1
50,461,3,0,5,1
411,65,6,0,1,0
813,376,5,0,0,0
384,205,9,0,5,0
201,469,3,0,4,0
329,435,5,0,5,0
939,431,4,0,3,0
419,121,3,0,0,0
667,495,7,0,1,0
316,440,7,0,5,1
272,389,5,0,1,0
527,460,3,0,2,0
668,93,9,0,3,0
354,39,3,0,5,0
977,481,2,0,5,0
465,7,4,0,3,0
102,63,7,0,5,0
166,31,1,0,6,1
835,241,9,0,2,0
967,485,5,0,2,0
304,250,1,0,5,0
703,111,9,0,3,0
749,214,9,0,4,0
287,464,6,1,10,1
331,396,5,0,5,0
921,1,3,1,1,0
347,445,7,1,5,1
578,407,10,0,3,0
203,140,6,0,0,0
789,9,5,0,0,0
303,480,6,0,1,0
154,125,9,0,4,0
429,358,8,0,3,0
638,320,7,0,1,0
107,390,7,0,5,0
914,499,9,1,3,0
747,277,6,0,4,0
971,251,2,0,4,0
825,178,9,0,5,0
813,306,5,0,2,0
895,99,5,0,0,0
874,101,7,0,1,0
45,276,8,0,5,1
432,457,7,0,5,0
856,217,9,0,3,0
880,255,4,0,3,0
238,118,1,0,3,0
955,140,4,0,4,0
634,497,3,0,4,0
605,258,4,1,4,1
79,160,10,0,5,0
155,268,8,0,1,0
932,432,7,1,5,0
839,307,1,1,3,0
24,38,1,0,0,0
81,138,7,1,3,0
675,394,1,0,2,0
189,464,5,0,2,0
54,408,8,0,5,0
666,128,2,0,1,0
735,95,1,0,1,0
244,390,3,0,1,0
683,397,9,0,6,1
372,190,1,0,0,0
97,448,4,0,2,0
316,218,7,1,3,0
769,343,8,0,4,0
851,184,10,0,2,0
254,362,6,0,5,0
130,240,2,0,1,0
603,396,3,0,5,0
408,352,10,0,4,1
214,100,10,0,4,0
232,299,4,0,7,1
320,315,6,0,3,0
265,276,10,0,2,1
556,484,10,0,2,1
606,138,7,0,1,0
350,462,10,0,5,0
812,2,1,0,5,1
544,393,4,0,10,1
7,9,7,0,2,0
525,52,1,0,4,0
354,467,1,0,2,0
433,152,2,0,1,0
253,474,8,0,0,0
178,406,9,0,0,0
357,258,1,0,2,0
482,428,6,1,3,0
332,228,5,0,0,0
819,365,1,0,2,0
209,122,1,0,2,0
699,26,1,0,5,0
739,153,10,0,3,0
700,278,5,0,2,0
739,283,9,0,7,1
10,322,8,0,4,0
484,483,9,0,3,0
917,91,10,0,4,0
938,495,3,0,0,0
463,280,8,0,1,0
551,475,4,0,2,0
895,259,1,0,2,0
499,116,4,0,3,0
732,40,8,0,4,0
276,442,6,0,1,0
216,473,1,0,1,0
347,70,10,0,10,1
150,79,6,0,2,0
960,19,4,0,9,1
960,396,6,0,2,0
236,218,8,0,0,0
430,273,7,1,8,1
577,33,3,0,2,0
682,308,10,0,3,0
244,282,2,0,0,0
338,283,4,0,2,0
720,240,8,0,6,1
817,294,10,0,0,0
466,416,6,0,7,1
179,462,4,0,4,0
363,198,9,0,2,0
601,275,7,0,5,0
966,30,2,0,10,1
578,195,2,0,2,0
991,375,10,0,1,1
78,51,2,0,5,0
82,271,3,0,1,0
598,37,2,0,3,1
961,318,1,1,8,1
934,151,3,0,6,1
702,490,7,0,3,0
369,389,2,0,0,0
909,71,6,0,5,0
96,44,7,1,9,1
951,277,8,0,4,0
874,444,4,0,1,1
506,211,2,0,2,0
965,367,5,0,2,0
635,338,5,0,3,1
453,308,5,0,5,0
237,76,4,0,6,1
312,332,9,0,3,0
180,161,3,1,9,1
21,409,1,0,2,0
942,177,9,0,1,0
841,3,2,0,5,0
422,234,4,0,2,0
462,16,4,0,2,0
380,162,2,1,1,0
6,456,4,0,2,0
234,399,4,0,0,0
508,468,1,0,4,0
638,340,6,0,2,0
256,193,8,0,0,0
204,257,10,0,1,0
777,353,6,0,3,0
364,341,4,0,3,0
875,193,5,0,0,0
368,397,7,0,4,0
518,454,10,1,2,1
311,46,1,0,0,0
324,20,6,0,1,0
58,32,2,0,0,0
34,15,4,0,0,0
891,21,8,0,9,1
576,250,3,0,3,0
681,332,4,0,4,0
165,324,9,0,2,0
594,148,4,0,5,0
234,178,9,0,2,0
668,142,2,0,2,0
63,150,6,0,4,0
377,385,9,0,0,0
528,130,10,0,2,0
178,31,2,0,0,0
180,401,9,0,3,0
648,297,5,0,2,0
671,44,3,0,5,0
273,141,2,0,5,0
444,228,9,0,3,1
950,16,6,0,4,0
973,229,2,0,1,0
157,378,9,0,3,0
823,9,9,0,3,0
486,195,4,0,3,0
496,311,8,0,3,0
505,356,9,0,4,0
359,443,2,0,10,1
329,224,5,0,0,0
203,413,4,0,2,0
302,58,10,0,5,0
489,250,1,0,0,0
114,110,7,0,1,0
740,141,9,0,8,1
424,143,3,0,6,1
183,189,4,0,3,0
236,87,4,0,1,0
846,333,5,0,2,0
562,109,5,0,0,0
56,435,10,0,1,0
360,410,1,0,2,0
14,340,4,1,4,0
353,408,2,0,2,0
571,411,4,0,10,1
147,384,7,0,5,0
669,415,9,0,10,1
225,23,3,0,2,0
368,159,2,0,4,1
371,61,2,0,0,0
246,230,4,0,4,0
248,170,10,1,0,0
846,356,6,0,0,0
809,246,7,0,4,0
439,402,9,0,5,0
585,62,10,0,2,0
898,85,5,1,9,1
765,367,10,0,3,0
1,139,1,0,2,1
46,495,7,0,1,1
638,494,7,0,1,0
809,377,2,0,1,0
793,371,10,0,2,0
531,474,7,0,2,0
822,173,5,0,5,0
490,66,3,0,0,0
519,210,4,0,4,0
298,332,2,0,5,0
929,23,1,0,5,0
220,277,3,0,2,0
939,444,9,0,1,0
40,449,5,0,5,0
75,161,3,0,0,0
970,103,4,1,1,0
982,349,3,0,4,0
556,388,3,0,2,0
765,163,10,1,9,1
283,463,1,0,3,0
567,470,9,0,2,0
580,213,1,0,1,1
538,397,3,0,3,0
337,447,1,0,0,0
557,1,3,0,3,0
698,113,3,0,1,0
168,471,2,0,1,1
522,308,7,1,5,0
472,107,7,0,10,1
958,439,4,0,0,0
1000,336,9,0,3,0
148,424,6,0,3,1
217,406,8,0,1,0
974,366,1,0,2,0
13,293,2,0,4,0
33,144,7,1,0,0
660,104,1,0,3,0
641,349,6,0,1,1
618,22,8,1,1,0
43,393,1,0,0,0
922,349,10,0,4,1
291,363,9,0,2,0
620,171,8,0,9,1
47,480,3,0,4,0
274,432,1,0,5,0
782,491,2,0,3,0
156,279,8,1,4,0
495,450,7,0,9,1
568,348,7,0,1,0
847,291,10,0,2,0
769,249,9,0,1,1
291,243,4,0,2,0
315,57,10,0,9,1
943,215,10,0,5,0
969,234,10,1,1,1
978,382,4,0,0,0
646,459,8,0,5,0
208,307,5,0,7,1
304,235,9,0,2,0
873,248,4,0,0,0
639,485,6,0,4,0
704,215,1,0,3,0
387,418,10,0,2,0
652,88,3,0,3,0
359,472,6,0,2,0
678,240,3,0,0,0
103,288,1,0,0,0
57,384,3,0,0,0
100,468,1,0,3,0
264,210,3,0,5,0
841,174,10,0,2,0
706,374,7,0,1,0
20,239,6,0,1,1
42,439,10,0,2,0
159,36,3,0,5,0
570,200,1,0,0,0
453,222,10,0,5,0
129,478,6,0,5,1
116,190,2,0,1,0
772,230,3,0,3,0
11,163,7,0,0,0
225,94,10,0,8,1
538,72,10,0,2,0
173,207,9,0,1,0
951,214,7,0,1,0
240,223,5,1,5,0
979,445,6,1,2,1
483,397,2,0,5,1
65,284,1,1,5,0
138,279,6,0,2,0
184,95,5,0,0,0
426,261,8,0,4,1
761,160,2,0,2,0
825,207,8,0,9,1
226,433,1,0,1,0
282,452,3,0,4,1
817,55,1,0,5,0
534,480,7,1,2,0
265,290,10,0,8,1
104,499,8,0,2,1
141,350,9,0,3,0
649,61,9,0,3,0
241,172,3,0,3,0
833,114,4,1,10,1
882,316,1,0,1,1
743,173,5,0,1,0
499,144,5,0,4,1
430,234,6,0,3,0
88,300,3,0,3,0
698,395,5,0,3,0
831,133,5,0,2,0
635,319,9,1,8,1
491,310,7,0,2,0
804,451,7,0,1,0
346,23,7,0,9,1
52,278,9,0,1,0
288,189,1,0,0,0
646,215,6,0,1,0
304,262,6,1,1,1
323,224,1,0,0,0
227,297,7,0,2,0
138,73,6,0,2,0
479,75,5,0,0,0
675,349,6,0,5,0
256,255,1,0,0,0
28,316,4,0,2,0
58,263,3,0,5,0
222,394,10,0,2,0
806,266,8,0,5,1
594,324,7,0,1,0
128,206,9,0,0,0
96,153,7,0,3,0
672,339,9,0,1,1
242,57,8,0,5,0
197,13,2,0,6,1
102,228,3,0,3,0
623,167,6,0,6,1
719,164,4,0,5,0
980,89,5,0,6,1
905,107,2,0,4,0
814,76,10,0,9,1
836,393,3,0,4,0
666,374,1,0,1,1
349,172,4,0,0,0
402,434,7,0,1,0
844,454,3,0,3,0
960,385,1,0,4,0
195,353,3,1,2,0
578,244,7,0,0,0
847,453,9,1,2,0
247,357,4,0,0,0
860,271,4,0,2,0
225,57,6,0,1,1
834,380,5,0,3,0
261,248,8,0,5,0
769,129,1,0,5,0
591,68,1,0,3,1
620,405,8,0,0,0
176,199,7,0,4,0
77,332,5,0,4,0
242,227,6,0,1,0
670,171,10,0,3,0
188,315,10,0,4,0
835,170,9,0,0,0
236,467,5,0,4,1
232,163,2,0,1,0
635,462,8,0,0,0
794,120,10,1,1,0
196,333,6,0,0,0
310,143,1,0,1,0
74,6,5,0,5,0
230,453,4,0,9,1
878,182,10,0,4,0
482,154,1,0,3,0
373,384,2,0,0,0
16,348,1,0,10,1
815,96,4,1,5,0
604,427,9,0,3,0
396,205,5,0,2,0
199,266,7,0,3,0
805,490,8,0,2,0
523,229,6,0,5,0
833,284,10,0,3,1
971,384,8,0,5,0
434,289,3,0,2,1
299,376,2,0,0,0
606,450,7,0,5,0
740,374,6,0,3,0
458,2,10,0,8,1
911,342,5,0,0,0
479,36,9,0,3,0
460,301,9,1,2,0
265,303,4,0,0,0
659,16,3,0,9,1
738,490,5,0,1,0
454,323,8,0,5,0
800,64,8,0,3,0
600,60,3,0,0,0
825,467,6,0,4,1
676,411,7,0,1,0
736,408,10,0,3,0
278,139,10,0,5,0
738,467,9,0,9,1
694,497,8,0,3,0
434,488,7,0,1,0
835,492,10,0,4,0
723,423,8,0,0,0
198,168,8,0,2,0
149,387,9,0,2,0
547,82,9,0,7,1
965,56,5,0,10,1
381,423,3,0,4,0
467,415,10,0,3,0
748,113,8,1,2,1
592,75,2,0,4,0
381,362,1,0,3,0
747,281,2,0,8,1
816,403,5,0,4,0
564,30,3,0,5,0
560,361,2,0,5,0
214,95,7,0,2,1
332,176,5,0,5,0
892,271,1,0,2,1
676,285,6,0,5,0
737,191,2,0,5,0
561,382,2,0,3,0
129,395,7,0,4,0
904,418,10,0,10,1
89,91,9,0,5,0
626,207,2,0,3,0
52,239,10,0,3,0
572,352,4,0,5,0
420,222,1,0,1,0
984,302,1,0,3,0
231,439,7,0,0,0
465,417,7,0,1,1
321,343,9,0,9,1
443,57,8,0,2,0
539,150,1,0,4,0
213,88,4,0,4,0
824,489,7,0,5,0
263,47,1,1,2,0
913,307,3,0,0,0
638,456,2,0,6,1
710,258,5,0,5,0
938,250,8,0,1,0
819,257,10,0,5,0
61,401,10,0,0,0
223,59,4,1,5,0
505,58,10,0,10,1
653,99,4,1,0,0
972,118,7,0,1,0
105,200,7,0,0,0
564,224,1,0,1,0
908,309,9,0,1,0
86,386,4,0,1,0
365,495,6,0,4,0
299,145,7,0,4,0
72,405,8,0,5,0
711,211,1,0,3,0
382,270,10,0,3,0
151,116,1,0,0,0
117,491,2,0,3,0
976,424,4,0,6,1
165,377,3,0,4,0
805,190,4,0,9,1
47,193,5,0,2,1
684,323,8,0,1,0
368,403,1,0,5,0
795,20,9,0,7,1
506,302,2,0,5,0
6,4,4,0,5,0
326,455,4,0,5,0
193,97,6,0,3,0
186,245,10,0,1,0
120,98,7,0,5,0
962,284,2,0,1,0
248,115,4,1,4,0
156,70,6,1,7,1
646,97,4,0,3,0
618,242,1,0,1,1
897,110,8,0,4,0
346,260,3,0,5,0
425,289,1,0,4,0
364,304,8,0,3,0
643,391,3,0,5,0
209,196,1,0,1,0
503,75,1,1,8,1
455,228,3,0,1,0
543,464,8,0,5,0
153,161,3,0,5,0
218,261,4,0,2,0
416,249,7,0,10,1
227,197,7,0,1,0
936,453,6,0,1,0
754,130,10,0,5,0
971,64,5,0,3,0
840,30,10,0,0,0
588,294,5,0,6,1
185,128,3,0,3,0
365,142,9,0,3,0
448,113,9,0,4,0
651,118,3,0,3,0
442,414,1,0,5,0
946,68,6,0,2,0
655,57,2,0,5,1
655,479,5,0,0,0
637,28,5,0,3,0
15,6,9,0,3,1
518,442,9,1,3,1
867,309,9,1,3,0
554,207,5,1,1,0
214,452,10,0,5,0
943,146,1,0,0,0
824,245,6,0,0,0
576,109,6,0,1,1
121,102,1,0,4,0
393,193,3,0,0,0
354,176,9,0,4,0
737,360,4,0,6,1
301,265,3,0,4,0
665,293,8,0,1,0
718,50,3,1,5,0
304,482,2,0,1,0
398,329,1,0,3,0
177,212,2,0,3,0
866,306,4,0,2,0
487,91,4,0,9,1
607,357,8,0,2,0
49,281,6,0,4,0
602,404,1,0,4,1
712,281,7,0,10,1
324,122,3,0,5,0
440,180,7,0,2,0
903,314,10,0,4,0
215,36,9,0,1,0
811,198,7,0,4,0
957,454,5,0,2,0
465,71,8,0,2,0
820,232,5,0,5,0
594,296,3,0,3,0
351,174,8,0,5,0
592,151,8,0,2,0
685,68,3,0,4,0
963,405,7,0,0,0
431,331,8,0,3,0
153,195,3,0,5,1
823,280,5,0,8,1
344,481,8,0,10,1
601,185,9,0,10,1
624,60,8,0,2,0
779,271,9,0,0,0
648,326,2,0,0,0
344,322,7,0,2,0
785,6,10,0,3,1
152,319,6,0,1,0
434,5,7,0,5,0
164,439,2,0,3,0
931,392,8,0,3,0
651,172,3,0,4,1
185,408,1,0,1,0
562,313,4,0,3,0
798,330,6,0,2,0
425,212,7,0,5,0
440,345,2,0,4,0
343,75,9,0,5,0
809,225,9,0,4,0
968,170,5,1,4,0
85,82,8,0,10,1
913,397,3,0,4,0
430,154,8,0,4,0
55,107,8,1,1,0
80,34,7,0,5,1
771,106,3,0,0,0
20,278,1,0,0,0
250,366,8,0,4,0
462,162,2,0,2,0
854,386,3,0,3,0
392,491,8,0,1,0
570,318,10,0,0,0
456,333,9,0,2,0
305,309,2,0,3,0
447,413,4,1,1,0
127,116,5,0,3,0
960,249,3,0,5,0
805,338,9,0,1,0
170,83,3,0,2,0
245,291,3,0,1,0
528,446,7,0,2,0
842,72,8,0,4,0
651,291,10,0,5,0
959,49,1,0,1,0
868,14,1,0,1,0
487,202,7,0,3,0
787,146,5,0,5,1
493,143,5,0,6,1
345,5,5,0,4,0
13,382,9,0,6,1
419,147,10,0,3,0
454,91,6,0,0,0
520,219,9,0,1,0
444,298,6,1,4,0
505,31,1,0,3,0
838,421,9,0,1,1
344,45,7,0,2,0
443,194,1,1,0,0
637,44,1,0,0,0
976,187,9,0,5,0
102,441,9,0,3,0
39,249,9,0,1,0
217,454,4,0,5,0
644,354,7,0,3,0
845,276,1,0,1,0
449,182,3,1,4,0
182,434,2,0,8,1
781,123,5,1,6,1
571,364,1,0,5,0
834,94,6,0,2,1
960,106,3,0,2,0
514,352,7,0,4,0
25,407,3,0,2,0
894,221,7,0,6,1
82,340,6,0,5,0
204,386,3,0,0,0
493,71,1,1,2,0
860,242,2,0,3,0
950,480,2,0,2,0
948,406,7,1,4,0
429,82,2,0,9,1
985,10,3,0,4,0
516,457,10,0,2,1
399,178,3,1,2,1
789,465,9,0,3,0
919,482,8,0,3,1
309,21,6,0,3,0
896,470,1,0,2,0
453,455,2,0,2,0
485,84,6,0,3,0
420,194,1,0,1,0
272,382,2,0,9,1
285,330,1,0,5,0
541,100,5,0,4,0
11,430,5,0,2,0
711,353,9,0,2,0
591,453,1,0,0,0
963,260,2,0,3,0
708,216,1,0,2,0
651,275,5,0,0,0
730,233,5,0,5,0
188,269,2,0,5,0
168,396,1,0,2,0
129,221,2,0,1,0
615,423,5,0,4,0
688,337,9,0,4,0
148,138,1,0,4,0
446,7,8,1,2,1
924,104,9,0,0,0
322,175,5,0,4,0
420,473,5,0,3,0
11,150,7,0,9,1
928,122,10,0,5,0
655,449,6,0,3,0
519,8,4,0,5,0
175,285,1,0,0,0
808,213,4,0,10,1
650,63,7,1,4,1
688,130,10,0,2,1
912,490,4,1,2,0
635,484,4,0,5,0
558,310,1,1,5,0
712,29,10,0,4,0
653,186,5,1,2,1
649,386,3,0,3,0
114,148,8,0,1,0
823,396,2,0,1,0
685,405,9,0,3,0
2,441,10,0,5,0
456,66,7,0,5,0
159,99,5,0,10,1
134,62,3,0,5,0
736,267,2,0,4,0
343,58,5,0,2,0
344,161,7,1,5,0
239,401,3,0,5,0
253,55,8,0,4,0
170,127,8,0,5,0
319,129,10,0,1,1
381,54,5,0,4,0
303,1,6,0,2,1
697,339,10,0,2,0
930,384,6,0,8,1
349,53,9,0,0,0
291,163,10,0,0,0
549,206,5,0,5,0
950,479,5,1,1,0
744,36,9,0,0,0
575,340,8,0,2,0
422,163,6,0,4,0
295,103,2,0,3,0
252,93,7,1,5,0
431,488,6,0,3,0
67,66,6,0,0,0
377,274,5,0,1,1
635,264,6,0,2,0
165,77,9,0,0,0
941,127,8,0,0,0
929,119,6,0,2,0
365,236,5,0,2,0
955,6,2,1,4,1
858,23,4,0,0,0
601,193,1,0,4,0
89,249,1,0,1,1
18,288,9,0,2,0
836,322,6,0,4,0
611,493,2,0,4,0
546,381,2,0,3,1
87,138,8,0,0,0
664,417,10,0,0,0
587,333,9,0,5,0
52,117,8,0,5,0
433,244,9,0,1,0
113,307,10,0,1,0
1000,150,10,0,7,1
451,343,4,0,6,1
265,422,6,0,4,0
399,109,7,1,10,1
716,257,4,0,4,0
939,1,7,0,1,0
624,50,2,0,10,1
864,337,10,0,2,0
859,12,9,0,5,1
951,114,6,0,4,0
49,448,5,0,4,0
916,20,3,0,4,0
230,260,7,0,1,0
813,361,6,0,1,0
673,464,6,0,4,0
383,21,6,0,4,0
648,149,7,0,5,1
362,337,7,0,4,0
274,160,5,0,10,1
868,229,4,0,5,0
432,220,9,0,5,0
285,47,4,0,1,0
524,179,4,0,4,0
726,481,7,0,3,0
204,132,7,0,4,0
120,6,8,0,1,0
402,263,3,0,4,0
171,419,2,0,5,0
151,67,6,0,5,0
384,346,6,0,2,0
881,124,4,0,2,0
33,420,9,0,5,0
463,297,1,1,2,0
462,446,6,0,8,1
137,238,8,0,4,0
52,206,5,0,4,0
883,346,7,1,4,0
746,292,5,0,4,0
476,159,9,0,9,1
276,198,5,0,6,1
741,435,6,0,2,0
639,62,9,1,0,0
756,132,9,0,4,0
347,51,9,0,1,0
715,209,4,0,5,0
605,490,7,0,9,1
429,445,4,0,4,1
480,302,8,0,5,1
305,338,8,1,2,0
378,119,2,0,3,0
634,419,4,0,5,0
602,372,8,0,3,0
829,213,4,0,3,0
213,170,5,1,4,1
924,230,8,0,5,1
562,201,2,0,2,0
882,428,9,0,4,0
469,131,5,0,1,0
386,212,5,0,1,0
980,120,10,0,7,1
449,74,1,0,2,1
521,18,3,0,1,0
250,138,8,0,3,1
190,175,1,0,4,0
698,27,10,0,0,0
191,309,8,0,4,1
231,2,2,0,0,0
110,474,1,0,3,0
757,247,1,0,1,0
29,52,9,0,5,0
780,142,4,0,1,0
622,373,8,1,1,0
831,281,8,0,5,0
396,460,10,0,4,0
882,486,5,0,5,0
